API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.ndarray.contrib.count_sketch,"* Argument data must have NDArray type, but got -8.281440465044205e+307
* object of type 'float' has no len()
* Argument data must have NDArray type, but got Pi83O&}2f;`M?:EwrC?:(nV20AGNj@`|<<EB2kTkgeCt
* Argument data must have NDArray type, but got msA-;~<tED=vIbMfbhAILTA3yb0]Dfyd=:dPp '~$oxh|[""vSG2]<""vdsa1A)ZvXi0W/~GHD""YBh2A1L!x65tyP,!v*rnkteaBflmh`'@?[H/?,(u2-1""Iw7$2QI[m&zrCT]p
* Argument s must have NDArray type, but got s}S~""A@zR,-*Y2G>u-xB/N1yJ #TD.!/GsMn=<0fhGg`kE)'SAEx|= 4<OshJA'YG#(>I6{n4S?d-ei6aX\F}\?kG<94f",0,539,106,0.0,1000,0,5441.89,0.94
mxnet.ndarray.contrib.ctc_loss,"* Argument label_lengths must have NDArray type, but got Ya5,|&1MTK3ETKZ`A'Q7%]FUV;1@U#_]-n:#!7oQ$H{E?O\l6>n%Gtuqy.Ul-&iU7xW*J]rCS-m>G?:0;ljwNBdBNwg;ijc{:I1Ihbj}Q~k._#}RYZE7U!t`1uyt\XjaWBP
* object of type 'float' has no len()
* Argument label must have NDArray type, but got oK-81[BQ;xf\1@~nK|E=:O-Sk@*YQteGRd%DYJrucA9{1Zw^F2GR: hF|MlN68tl=69W<h,SFI{;e5]&f6lWI""	(B;&R!WKqF+aU7tWZ{jb3Tv1Cd$ zL3Vgrb]2\2Z##G""!q""ZhN^Zg7L6Z=	kTj
* Argument label_lengths must have NDArray type, but got h-t
* Argument data_lengths must have NDArray type, but got .BNz!C""gUJ)wV\Ao?uJ3E1yA,5",0,482,99,0.0,1000,0,4873.35,1.15
mxnet.ndarray.contrib.ctcloss,"* Argument label must have NDArray type, but got -7.660926628704807e+307
* object of type 'float' has no len()
* Argument label must have NDArray type, but got #<NGO>TE!1i#U:CASzniqgaw}`;]$AWa2/]94X`P)+;^k{	%\&ZiF9Cf0\l\g /q)/ZYu &:FII<$cd>#a0)-b(f22E:9dx!0Bj|E/
* Argument data must have NDArray type, but got z
* Argument label must have NDArray type, but got ',#Uvd]iUJ<C)PlgP(6<9~9P!i7""^bu@Je{R	3iMf$1`",0,456,138,0.0,997,0,4613.32,1.42
mxnet.ndarray.contrib.deformableconvolution,"* Argument offset must have NDArray type, but got 2.7542045073580072e+38
* object of type 'int' has no len()
* Argument bias must have NDArray type, but got L0m&^$,
* Argument data must have NDArray type, but got 50)Q
* Argument weight must have NDArray type, but got 9C9c\|va3\,Bp}` kPzd-R|5fD/$JBtnJ\7K:0OHhTp}#^^=NUYzcy 0ms4OH2K?z4 HLo}(J73Nu4""COf	{+1ZVBkC.j>KGR3Ff)d8?fB	3_~FY&]v<>EB`PQQB|k5/u(r|2k%aB'Fk9",0,460,114,0.0,1000,0,4679.68,1.28
mxnet.ndarray.contrib.deformablepsroipooling,"* Argument trans must have NDArray type, but got 'ge""B\&6,('(iR#.j?em>""5(j6T;:9j2NL`hK?I\C\X!>T,}b9sc;;k7DB)&NR15KTVou[+iGta+M2\Ur<ay7RB4__+xM:Zcli_j'dW(*RSrZ31	0""=lE[!P;P$m=jFMFr\>&4S{?NspP^Dx[9{uEccID
* object of type 'float' has no len()
* Argument trans must have NDArray type, but got 3&{zsd+`TjO#;QDwp%t/a{:87H 1]N,uK#kz$f[:K[l8n/<4|)[0O^
* Argument trans must have NDArray type, but got  AOHs4]llo
* Argument data must have NDArray type, but got C6E)>u(LNvP	A\^K\ze~""JbR/3[|/G[o)'NFsOu*6O+5?1!B2;~zzm[\)",0,538,102,0.0,1000,0,5463.52,0.94
mxnet.ndarray.contrib.dequantize,"* Argument data must have NDArray type, but got -64
* object of type 'int' has no len()
* Argument min_range must have NDArray type, but got %QLLf
* Argument data must have NDArray type, but got B|mEl{*""$n ""!&KQ$7~UT
* Argument min_range must have NDArray type, but got '?e^* 8m",0,545,79,0.0,982,0,5494.75,0.81
mxnet.ndarray.contrib.dgl_adjacency,"* Argument data must have NDArray type, but got 253
* object of type 'float' has no len()
* Argument data must have NDArray type, but got s	),U&|vzC
* Argument data must have NDArray type, but got 7oyr$i$h?r9Db-g^LipRK
* Argument data must have NDArray type, but got U#\8lujH8?2Cl#_Wy^*8R_",0,646,27,0.0,887,0,6493.81,0.25
mxnet.ndarray.contrib.dgl_graph_compact,"* object of type 'float' has no len()
* 'str' object has no attribute 'handle'",0,865,2,0.0,1000,0,8704.38,0.08
mxnet.ndarray.contrib.div_sqrt_dim,"* Argument data must have NDArray type, but got ,\BdY""j1)[AB.z$ed}""/?bw`$W\u`N9^nr{J%g(`M5yLZ`(@/ MI#/8V1t'a-AIim
* object of type 'float' has no len()
* Argument data must have NDArray type, but got qFi|hU_ |9gV]n%W[UtGn#
* Argument data must have NDArray type, but got 7-={ak@Oe;G25R[c%>[dpA=*AHl#}Oq Bzg|;+HX\`S&S#~m`4'd@=xq0x;1>+qI#9P}dm	'NgAbr3a;0jIVhLiNN-I14m#d}0>^fpV#\0dR1/bc;ZhN}eD5vr7%	G*qnD+Gm(.vf42^OYAP[S6t34|o	HvgMuLZW
* Argument data must have NDArray type, but got *s.wXhIHP%uN^`%MG)dVm(10",0,441,24,0.19999999999999996,842,165,4439.96,0.28
mxnet.ndarray.contrib.edge_id,"* Argument u must have NDArray type, but got 96
* object of type 'int' has no len()
* Argument v must have NDArray type, but got 8cB*I@Cz}:Ml2W|^|La:/o%}S7[xPx:#+? b,XZ>n +Yu1[/^/4?lCD065Qu]ovNrXC1$7E6bKqJ.F<p*m@m]""%OdcVj67_FA%C{-]oL%xaG{xe9(%;~K33=xB""
* Argument v must have NDArray type, but got ""H%%Drmx3?52/rRd9\@>2#^${q*H""W(g/SO	A`{7oK+d+b0i`|S7OLIr=h
* Argument data must have NDArray type, but got IgIv]2y)'B'X-.D;YS3""J~{?f-gV		_O_mIuO)5_DVKrtU$~^i$7AWbyDxy/,L[,v+PP@e||f""_;9,Pa4=X(p*_m*",0,530,78,0.0,972,0,5340.58,0.81
mxnet.ndarray.contrib.fft,"* Argument data must have NDArray type, but got -3.7504294406380267e+37
* object of type 'int' has no len()
* Argument data must have NDArray type, but got ,$S w%e0x}\_(ksb--9538A,
* Argument data must have NDArray type, but got VaJIvK	gZ]}C	1
* Argument data must have NDArray type, but got u~+j@Y^Ir,H//Eo~d7R",0,675,44,0.0,935,0,6788.73,0.27
mxnet.ndarray.contrib.getnnz,"* Argument data must have NDArray type, but got 1.0746242652343198e+307
* object of type 'int' has no len()
* Argument data must have NDArray type, but got }<QOSZEwK =%iYmOC%XV'y$(srszo4<WB~	f*'l #a\
* Argument data must have NDArray type, but got BH;p~yXu
* Argument data must have NDArray type, but got /8{]Bj(],;<`>""0b39OavJV6okkhijQ-*>oi",0,690,32,0.0,937,0,6938.18,0.26
mxnet.ndarray.contrib.gradientmultiplier,"* object of type 'int' has no len()
* Argument data must have NDArray type, but got -2.258457059733324e+38
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got i=Q=,(r,IJ_/X;d!ha2JY
* Argument data must have NDArray type, but got KVxK<7Q p_zL""p.?P#Q&R48@}f|[bm>=_?mH8wFXx]U2p?&mn[;""zmdBO~\4JiH0t5}*DplwO)<s2=.Nh-0!i]}La%[j<zX[JH/=7U	R^8[n+fe|gcF\3 UahgwF",0,700,5,0.020000000000000018,844,20,7027.57,0.08
mxnet.ndarray.contrib.group_adagrad_update,"* Argument grad must have NDArray type, but got -8303780486745103875
* object of type 'bool' has no len()
* Argument history must have NDArray type, but got a |CBBO$`0/:VN$(K=wo#BHP/}KDvie^m1g|w_jXa62(:d`eA$Xo""H3aY\x5!=
* Argument grad must have NDArray type, but got ?Y6V@.Zfdy(.r-'[9q>3%/#0fhtD~OY3
* Argument weight must have NDArray type, but got fQ{&y9MB""$';j""T]9:Q&3T<.0b\bI6WPZ4XNc!\t>:qsIC\NlDlt;hE&?ZQ~iZh&/5]OHjE[*Dk$'2%x_0H qi_G"">IX$\n,hz?_1-""-@!]k8Id",0,592,90,0.0,1000,0,5979.64,0.78
mxnet.ndarray.contrib.hawkesll,"* Argument alpha must have NDArray type, but got True
* object of type 'int' has no len()
* Argument lags must have NDArray type, but got uB1Q<[$O+=>rn
* Argument beta must have NDArray type, but got o'^
* Argument max_time must have NDArray type, but got ,W`a6j*1$""K3""GV""5ZSQ<?no;U`c'\a=s.~tU(""#))pQ}.:l8t",0,269,177,0.0,1000,0,2740.08,2.48
mxnet.ndarray.contrib.ifft,"* Argument data must have NDArray type, but got -1.1730482728928967e+38
* object of type 'int' has no len()
* Argument data must have NDArray type, but got y*Ig,{r4=
* Argument data must have NDArray type, but got K;IyFE~sp6QZ^{*3
* Argument data must have NDArray type, but got ~NAtb'EG,	RST#iLu",0,686,37,0.0,943,0,6898.55,0.31
mxnet.ndarray.contrib.index_array,"* Argument data must have NDArray type, but got 2.456356134011824e+38
* object of type 'float' has no len()
* 'str' object has no attribute 'handle'
* Argument data must have NDArray type, but got g;<o
* Argument data must have NDArray type, but got b|IFVt#JYXf5JuI1uGLozs#-8dtWo{qs2bJ5aFz)F9^",0,330,7,0.41000000000000003,745,307,3340.86,0.07
mxnet.ndarray.contrib.index_copy,"* Argument old_tensor must have NDArray type, but got -5.688270537876615e+37
* object of type 'float' has no len()
* Argument new_tensor must have NDArray type, but got 0 0?`l
* Argument old_tensor must have NDArray type, but got }Lq_Al$=[Pq+](4|;LCIbbr42uWa\O""%jS\wH]_Q!m\QaKHEqhBT=gTkme!87ln|8a	X)45lOYbIcMq3""gqySIA\]H0<~)$~]YV?q#7tih!i
* Argument index_vector must have NDArray type, but got A",0,555,86,0.0,967,0,5592.51,0.82
mxnet.ndarray.contrib.interleaved_matmul_encdec_qk,"* Argument queries must have NDArray type, but got -8409295823259666399
* object of type 'bool' has no len()
* Argument keys_values must have NDArray type, but got (gt--$\Q=aA&7c1;Vdp4bFl89\` c=(LG1b^n8ihscHW8:L
* Argument keys_values must have NDArray type, but got N`sJ@0}h+'bF&_Js$""\5A1kN]ljR,aDCb;^cMTdH-@1eBc`(O#qrj}~U5U]&Hr--a%|}a+Av8Q/7-3:=s+Q={=fM${'j'<J5,xX.K""[sBIW9EhE)V
* Argument keys_values must have NDArray type, but got JE7r",0,662,54,0.0,997,0,6667.53,0.49
mxnet.ndarray.contrib.interleaved_matmul_encdec_valatt,"* Argument keys_values must have NDArray type, but got ?832aEDdhOvG^R2QQVo5\""*#<5ZD6=9U'
* object of type 'bool' has no len()
* Argument keys_values must have NDArray type, but got D|9IW*!T=WZ9zYE':hAHny o?#h1hp2-2{?u{^9~ !|,/lc=!nf~!n>
* Argument keys_values must have NDArray type, but got c;Vx0VoQY&! I
* Argument keys_values must have NDArray type, but got gX)iky0migGT34	-z Pz	4iY|M>^J[d#gz	$wP	""<D.lw7cMK,sDe5S=<u5PC. ueC=r^Z94x\?^e""H:a>;,",0,665,60,0.0,1000,0,6700.63,0.52
mxnet.ndarray.contrib.interleaved_matmul_selfatt_qk,"* object of type 'float' has no len()
* Argument queries_keys_values must have NDArray type, but got -127
* 'str' object has no attribute 'handle'
* Argument queries_keys_values must have NDArray type, but got D*uICF2%9O{{YY(Dk=ReMW;jX2Md
* Argument queries_keys_values must have NDArray type, but got Ed^EM238>",0,846,6,0.020000000000000018,985,20,8499.04,0.08
mxnet.ndarray.contrib.interleaved_matmul_selfatt_valatt,"* Argument queries_keys_values must have NDArray type, but got -759705609
* object of type 'bool' has no len()
* Argument attention must have NDArray type, but got k#7oyJQ=[>\y$Knp}VV<B9z[59J1TOP5vNHy
* Argument attention must have NDArray type, but got (#rx#RD-&Z4v5zWax53X{z;L>!X)5JRE`X%$:C[?k
* Argument attention must have NDArray type, but got %hiF	NSH]48(""7+~{TMNfF)y,s2y{>KTsp?:$""LPSudGt8J>yefsHL5,F.""u^COQ9o|(F",0,652,62,0.0,1000,0,6569.61,0.57
mxnet.ndarray.contrib.multiboxdetection,"* Argument cls_prob must have NDArray type, but got -2.5043060052593773e+38
* object of type 'int' has no len()
* Argument loc_pred must have NDArray type, but got NAT
* Argument anchor must have NDArray type, but got 8o cXNLl2}1adN)K:WM)2ROR+RGR~d7)WOzHJ{*O
* Argument cls_prob must have NDArray type, but got U_3l\(5 b`)7fEc~G{x%Z2#u.HdG\fY5I!|9gaZ2""+h*Z!zSah`6i.@PNY,N22Uh9,]vVpe$ZK0-Lw5""R^*D!'9k2",0,575,87,0.0,1000,0,5823.15,1.11
mxnet.ndarray.contrib.multiboxprior,"* Argument data must have NDArray type, but got -3.1430889458434613e+38
* object of type 'int' has no len()
* Argument data must have NDArray type, but got 	LniCC]?iNua]Fn ]E^Ft[>)\b@OmuC$F^rF3-@oLXXxau7L	Je/_s#XN^$x&ut{E y:8c.2Xi{EskKxyC(y>^&GG$ ?taDj^u?wJ6
* Argument data must have NDArray type, but got Rc 9""%4u4
* Argument data must have NDArray type, but got s7hp192:w~#E<&@!Y#(QMNvcG5C\8cx,liBa}O9Qb V!(/2K.""A[nSR`+%tajkfX]Bi&*~2KAUXx2X*8k,>",0,729,35,0.0,998,0,7355.58,0.51
mxnet.ndarray.contrib.multiboxtarget,"* Argument label must have NDArray type, but got -8.605672753732946e+37
* object of type 'bool' has no len()
* Argument cls_pred must have NDArray type, but got IEfq=e'i0P#..lr	[{
* Argument cls_pred must have NDArray type, but got !se;5r\^[J/>	p	NJY~/GA~""V{edetU!,5|W&,g~L-g,k3<17I*:5Qn;.yFxV=74	pm$n	oo::%9j?9n\db!bKSVq :!m. *G704G
* Argument label must have NDArray type, but got -D{i""cRh?V[NDeZO'K+B3u|/^55,lps4yO;^Fr:pb#H(?tByO 9q@`EY!7e[v [s0zqCb#+2cNz",0,556,94,0.0,1000,0,5638.43,0.95
mxnet.ndarray.contrib.multiproposal,"* Argument bbox_pred must have NDArray type, but got -2257015980044857672
* object of type 'float' has no len()
* Argument im_info must have NDArray type, but got rO^mGXf='y,F7`X/$:jv;
* Argument im_info must have NDArray type, but got z
* Argument cls_prob must have NDArray type, but got vQS3pG>",0,561,98,0.0,1000,0,5699.13,1.46
mxnet.ndarray.contrib.proposal,"* Argument cls_prob must have NDArray type, but got HQ,9X*.1emk:Uz6s""0!G 992f8>o(/<t_8mt{R93J>vP
* object of type 'float' has no len()
* Argument cls_prob must have NDArray type, but got w|b$#(<	}TMD,Jh9U-Q n$	p}A.o
* Argument cls_prob must have NDArray type, but got #m#L>T8*	n23:kFaH:;T.[
* Argument bbox_pred must have NDArray type, but got ag'CaP^6",0,566,92,0.0,1000,0,5754.49,1.28
mxnet.ndarray.contrib.psroipooling,"* Argument rois must have NDArray type, but got 9339
* object of type 'float' has no len()
* Argument data must have NDArray type, but got ?|B#dF
* Argument data must have NDArray type, but got &:5X?/-N
* Argument data must have NDArray type, but got )xzW\tYKnqLQ",0,659,62,0.0,1000,0,6668.05,0.74
mxnet.ndarray.contrib.quadratic,"* Argument data must have NDArray type, but got False
* object of type 'float' has no len()
* Argument data must have NDArray type, but got 
* Argument data must have NDArray type, but got |{t
* Argument data must have NDArray type, but got 4y!))^n^]0jl#o_FA 4NQ\q$mGY:I[k,\?yAB-;yL`S""Kg.x#M#H6@)=x6O2	3s^bJ?\:",0,759,38,0.0,989,0,7644.22,0.29
mxnet.ndarray.contrib.quantize,"* Argument data must have NDArray type, but got 60
* object of type 'float' has no len()
* Argument min_range must have NDArray type, but got Ue.$PKq5dd+K$W 8C%
* Argument data must have NDArray type, but got u
* Argument data must have NDArray type, but got tdEN@JS""WHBcObnA1s%'#.*t",0,551,81,0.0,984,0,5564.77,0.9
mxnet.ndarray.contrib.quantize_v2,"* Argument data must have NDArray type, but got -11291
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got jbMlNag~$mY5iPwDal-`v:Zt	[:((P=x$yCa5?3y0B3A
* Argument data must have NDArray type, but got ka_
* Argument data must have NDArray type, but got }^x;jPI`*-""&1UEme`WrdT]yE`+",0,699,39,0.0,986,0,7045.79,0.58
mxnet.ndarray.contrib.quantized_act,"* Argument data must have NDArray type, but got 12908
* object of type 'float' has no len()
* Argument min_data must have NDArray type, but got tNemBYR}6[IGaODT(e}_=M]<7ja/5D;e,-tb[\G_UegL&Aw+LF=!ZgF@S2\[v6k+<$k
* Argument max_data must have NDArray type, but got E9 [g#r[&
* Argument data must have NDArray type, but got `k!hhpk!@wRe`z|h`vSP""iVzw-%Z@gcn4""cG(VLR2B.vM+Q7Z*""Dt?",0,548,92,0.0,1000,0,5538.6,1.53
mxnet.ndarray.contrib.quantized_batch_norm,"* Argument beta must have NDArray type, but got 12476
* object of type 'float' has no len()
* Argument max_data must have NDArray type, but got %=z4;wfGO*K\S)<Yjs(Y~q]9p]!>p:Ctq!iiyrqh<1?sBTY^E-a]Yy1$>A,V14)A9X&Hbu>&$
* Argument min_data must have NDArray type, but got t!D""KkS
* Argument gamma must have NDArray type, but got *bafE|]`/oJt3Cw""o E59,\WMBT~G$8:@"") jFz}""V/+",0,312,167,0.0,1000,0,3221.53,3.49
mxnet.ndarray.contrib.quantized_concat,"* object of type 'float' has no len()
* 'str' object has no attribute 'handle'",0,854,2,0.0,993,0,8586.66,0.12
mxnet.ndarray.contrib.quantized_conv,"* Argument max_weight must have NDArray type, but got -46
* object of type 'int' has no len()
* Argument max_data must have NDArray type, but got +{K~2P,i2qqQP,v;cuf6k]R+`wFp<,e
* Argument min_weight must have NDArray type, but got umX$_!le1H.4~,_Y_uG(2'n[)_:,S03*^d`]o4;'$g~
* Argument max_data must have NDArray type, but got Ev1:Fqc8!Cwe[mx/Nw[/!,d=CQO3OXTq?A3Vkfj!t3kz%nUv~(G[,;U*I ~	vp8U?|SA",0,226,194,0.0,1000,0,2381.73,4.46
mxnet.ndarray.contrib.quantized_elemwise_add,"* Argument lhs must have NDArray type, but got 1.2390436902416915e+38
* object of type 'int' has no len()
* Argument rhs_max must have NDArray type, but got _zP~3Mg./v^Ok5*Wz{x;xiHl.%4A'f? 
* Argument rhs_max must have NDArray type, but got \_]im*IJb[JxryM_
* Argument rhs must have NDArray type, but got @m</t;zDmbEx(r^ $QqfR=~1)hp4>lmX;y",0,382,134,0.0,997,0,3880.41,2.79
mxnet.ndarray.contrib.quantized_flatten,"* Argument max_data must have NDArray type, but got -2137438986
* object of type 'bool' has no len()
* Argument min_data must have NDArray type, but got _:!p8VW&#ORsHlOq{]:RbCib	kLVt),2rM}I'dxi	5V6[0C'*4d? C'nAb\n&3f5^=i-kS:-_crOVs*Y<F)Z\q,a2Q;k}j*&Z$7[[@n[iCc/Z*K75y
* Argument data must have NDArray type, but got $K`!$uV<ChG[<jBbljja0p& OUIc_.T`rT""MKF2	A
* Argument data must have NDArray type, but got Jl`1$}7k.*lz=f[>EO3^r4 BX}S4]uwK4ED""k34Bp[SHIz(-zff_",0,493,95,0.0,967,0,4977.29,1.06
mxnet.ndarray.contrib.quantized_fully_connected,"* Argument max_data must have NDArray type, but got rBWvNA(NE4M-yoLc[bf-)~BotH
* object of type 'int' has no len()
* Argument min_weight must have NDArray type, but got 0V\p)\oe.16Y,
* Argument max_weight must have NDArray type, but got v/#,FSp2 
* Argument weight must have NDArray type, but got ^.,,duYX",0,227,203,0.0,1000,0,2342.47,2.34
mxnet.ndarray.contrib.quantized_pooling,"* Argument min_data must have NDArray type, but got /@4:ib%KIwU`5fMPn""0@R
* object of type 'float' has no len()
* Argument data must have NDArray type, but got B';~1&O8d7xYZIq+!.7=:r_}0F.BW1*V""~`<bZQEaaka8e	\{brj(-#mvCCc5
* Argument data must have NDArray type, but got $OD}*0=H?lG<~?`| -a3
* Argument data must have NDArray type, but got 'WO-4dK	r!'<P,4aUW;xrpSwv^q=O@//gX)",0,597,88,0.0,1000,0,6062.49,0.85
mxnet.ndarray.contrib.rand_zipfian,"* math domain error
* can only concatenate str (not ""int"") to str
* must be real number, not NDArray",0,190,3,0.0,1000,2,1953.02,3.25
mxnet.ndarray.contrib.requantize,"* Argument data must have NDArray type, but got -82
* object of type 'int' has no len()
* Argument data must have NDArray type, but got %0h.
* Argument max_range must have NDArray type, but got l @
* Argument min_range must have NDArray type, but got q9;&ayk<q5NvhW7@ O=od*zS+	]Wv",0,563,90,0.0,999,0,5693.55,1.38
mxnet.ndarray.contrib.roialign,"* Argument data must have NDArray type, but got 56
* object of type 'int' has no len()
* Argument data must have NDArray type, but got /jr=`//O&8^&S8NMU
* Argument rois must have NDArray type, but got QR]zo/#AfC^+v{A
* Argument rois must have NDArray type, but got \uUkHUT~;?2cG:	%gUnnpztz""rDQ#N.{A\""u++@ :0(fD:)nTC]wvQ?b`&-p/<l8&2pDwrmW\RQ",0,671,63,0.0,1000,0,6786.06,0.52
mxnet.ndarray.contrib.round_ste,"* Argument data must have NDArray type, but got -165915506
* object of type 'float' has no len()
* Argument data must have NDArray type, but got *ZpY{""We\% BxH
* Argument data must have NDArray type, but got G61
* Argument data must have NDArray type, but got ^%?V|N&UMTe",0,464,31,0.19999999999999996,865,177,4675.57,0.23
mxnet.ndarray.contrib.rroialign,"* Argument rois must have NDArray type, but got 329094015
* object of type 'bool' has no len()
* Argument data must have NDArray type, but got V4aq'
* Argument data must have NDArray type, but got ""YX[N=hQ
* Argument data must have NDArray type, but got WQH`N>rg|of-VrJVu:wvU",0,666,62,0.0,1000,0,6724.3,0.84
mxnet.ndarray.contrib.sign_ste,"* Argument data must have NDArray type, but got I~e41S|07o1Yw<02Y~<}'Wnq&Z\U
* object of type 'int' has no len()
* Argument data must have NDArray type, but got Z[UJ	L*FggQH';g>!A,{
* Argument data must have NDArray type, but got 95^cT=l/?+{Op2w	$X<GT?(u
* Argument data must have NDArray type, but got a&oZ`$",0,463,39,0.17000000000000004,873,152,4726.96,0.89
mxnet.ndarray.contrib.sparseembedding,"* Argument weight must have NDArray type, but got jTa
* format number 1 of ""b'..5-v^{\t\x0cVw6b)&P<\x0c0Cw0\\oxp)*j\nT/abKMJmgw\x0c<]k]ewe*9a8P8""p8T,jk}&AKk3_b:Wq)WwJzf\'7,xyb\tP*iy%EBcC\\)&jDt\rlb7oU|5!J9nWT*!2{;MGdT*4\'2A :9zP\t%Imw<-C+GWN0k&Ko!Kc^%{x(aP)k,ta=Ks&<jtVjQ>ckH)@jESf$+&tm7QJx6o\tl8?EL4kiBVL/4h#`6Wi#$oa01\x0b3\x0c6,NmR6jst:9Oym)/RblthZ<f!)peqsq\x0cMx[TEL?ltc0|kWy@\tYM:vx7u/>c=`m^4*6_&z?k L)a""(r!FNe>Q`4u3uj@P1\'J?Sgd\x0c*nJSd{QjH)s^N\x0b \x0cP-aR==*?5*\rwx>V |<(s +`ma2`PE<fxGdHcQVk4y`^6qt:gC}TCNG_@x[>6(Cds\\F$/zJk{\n!e}|n""\r+bWA29v;YXO4+@j9:vL4!f/K+/<8ovknvP7Z\x0bJ^99\rOeC!EaB1B\rKhy}$@R[}SFgtW7:N]Wq [2HX5S?y]c$We\nXeo/{3a^nv\x0bE8}{Y97Db/%6!iVqT%u-}Jop:`NA=h\\HBF4h@EXT!;c\r/jy4)[V=\x0cXO,t8Ih}cGoalnHTu\tH!2:YXMymcn;}mk\rP\\\'dw)KF%p\t,L+O12>rJy3\'u%^X6eJ+\\W)UlVR3Yq>1$>^Rc+]1O54&ABkG!nBji>)P,pN~MubYlnt}#Bl$DY3S=Z;.*s9NDNf8Yoi]|Nm2x/%l7]a\x0blT.mLAJgLuFtG\nwnynImsPeP5>iTtm\x0bZ,RgywF45($$ii0a~-R\r0pFZ.m24_YLh#lPAFc9Gj*2{VQ,qv{.f""pvVk|t$\\j;Gt3.7}rZ'"" is not recognized
* data type ""qN@TgjQQ %EX>K1&hgX]rj/P{U.nwIlK<'kd:|zt0yMkw3
* Argument data must have NDArray type, but got \4[
* format number 1 of ""b'2(d\x0b\t\thjp[ \'|kDv\\|y, n)am7GE+\t@,^QV%\r};2 t`5it\x0cSc^:>/GL""i$1\\LT\n9#l\'&\'Ip\x0c)<h^C=N/ex]f}>R/03BmZ/\r ,/\t\x0b0sc1G7M_(wXY-vn*7-mQSKoc{N\\XY,w,f^QrnKC6-f?}e htg $0C\t;I5}%<#h$NzJ:\x0clZY4N5OMsj;X?+:DG.1NCE|Dz}\'fHt.akh$-+:Fw`*}Q\\y=`""O#AV,B4#}qXD[(8\x0b_!>6p8^aJl!4O3@\x0c^;)lk=S:IMf$\'o\tKqE3;GO.idt<\r|w01\r'"" is not recognized",0,589,79,0.0,1000,0,6119.03,1.74
mxnet.ndarray.contrib.syncbatchnorm,"* Argument moving_var must have NDArray type, but got -1679097803473144105
* object of type 'bool' has no len()
* Argument beta must have NDArray type, but got 9rVwd?c.8}
* Argument moving_mean must have NDArray type, but got z*aB
* Argument beta must have NDArray type, but got s09RQ",0,433,125,0.0,1000,0,4620.48,3.41
mxnet.ndarray.contrib.while_loop,"* 'float' object is not callable
* object of type 'float' has no len()
* max_iterations should be specified
* loop_vars should contain at least one element
* The current array is not a scalar",0,0,5,0.040000000000000036,1000,40,240.83,7.47
mxnet.ndarray.convolution,"* Argument data must have NDArray type, but got 19
* object of type 'float' has no len()
* Argument data must have NDArray type, but got (:6 UMwD0MCVTx{f(z.+q3|sq8y
* Argument data must have NDArray type, but got ,R'ujJnhH6K/0(xvM)+a+Rk\^`9d*\1lXA^M|J(> c,Q""|G*>cGUQ]ueOHeBT
* Argument weight must have NDArray type, but got a501H7]>O$FVMMmR,a2lk*)09`#Z4",0,553,72,0.0,1000,0,5856.51,2.75
mxnet.ndarray.correlation,"* Argument data1 must have NDArray type, but got 11
* object of type 'int' has no len()
* Argument data2 must have NDArray type, but got ruWn>ef:.B!q{Mag@z>l>#nH%n"">i^X:}tYjCv9mx-+<yu ?CD(kuy=\Io/{Qm.=cr 4l.<+#&8,{9+ZY$Ck7>8U x{._V8P@ Cw}WQLV:p2|RK,W_;,h!$pZ%;R6(99.*du_RJ2!sBX{se9m5v NQ#Vg>yv:tbc6:K0)dzp_aV1PM(qge8c8Jua]8
* Argument data2 must have NDArray type, but got Rx!6itD9""Cw.k2zE.%RKA4{b""2)Y(y
* Argument data2 must have NDArray type, but got DBX`U%.lB|4,#v]) Kpfb48qeb|s-r78A@1""F==(n['7^	-dohH<)8<*0Fi}m.3Zx""5y?""_c :uA'2bv|lC&G)[CQWO	kP@[9(M`v|AQUPs@Cbv0,X",0,650,61,0.0,1000,0,6727.21,1.66
