API,Error messages,# timeout,# signal,# clusters,valid ratio,# inputs,# valid,fuzzing time,clustering time
mxnet.ndarray.contrib.multiboxtarget,"* Invalid Parameter format for variances expect tuple of <float> but value='(-8.795008775337824e+307, -7.734486567379639e+306, -2.976606950519891e+306, 6.025419297644851e+307, 9.312838893079042e+304, 4.4541412475307484e+306, -8.836661483818647e+307, -8.12944549041292e+305, -8.519075193377935e+307, 3.362709987482569e+307, -1.0787691684292633e+306, -1.6875307244761284e+307, -7.817868007935981e+307, 7.686764288955853e+307, -1.708677795783544e+307)', in operator _contrib_MultiBoxTarget(name="""", variances=""(-8.795008775337824e+307, -7.734486567379639e+306, -2.976606950519891e+306, 6.025419297644851e+307, 9.312838893079042e+304, 4.4541412475307484e+306, -8.836661483818647e+307, -8.12944549041292e+305, -8.519075193377935e+307, 3.362709987482569e+307, -1.0787691684292633e+306, -1.6875307244761284e+307, -7.817868007935981e+307, 7.686764288955853e+307, -1.708677795783544e+307)"", minimum_negative_samples=""44"", negative_mining_thresh=""2.4208385868180608e+38"", negative_mining_ratio=""-59007.78139531694"", ignore_label=""-13737.55527767253"", overlap_threshold=""-1.9126393088289466e+38"")
* Invalid Parameter format for variances expect tuple of <float> but value='(2.6885366943454044e+307, 4.419410781609038e+307, 3.164221056823912e+307, -3.294691582073419e+307, -7.982509878701392e+307, 7.194261825940705e+306)', in operator _contrib_MultiBoxTarget(name="""", variances=""(2.6885366943454044e+307, 4.419410781609038e+307, 3.164221056823912e+307, -3.294691582073419e+307, -7.982509878701392e+307, 7.194261825940705e+306)"", minimum_negative_samples=""40"", negative_mining_thresh=""-5.637261806989145e+37"", negative_mining_ratio=""-59940.942439689636"", ignore_label=""58355.54783428364"", overlap_threshold=""9.914516731630595e+36"")
* [15:32:51] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (2 vs. 3) : Operator _contrib_MultiBoxTarget expects 3 inputs, but got 2 instead.
* Out of range value for ignore_label, value='-7.605164708233886e+307', in operator _contrib_MultiBoxTarget(name="""", variances=""(1.701418e+38, -1.3569566e+37, -3.3966256e+38, 5.048375e+36, 4.4334934e+37, 3.1284258e+38, 1.4861841e+38, -8.720064e+36, 1.967459e+38, -9.105865e+36, 2.4589917e+38, -1.308094e+37, 2.201599e+38, 3.8823384e+37)"", minimum_negative_samples=""68"", negative_mining_thresh=""-3.0362706848749223e+38"", negative_mining_ratio=""-3.190826982271296e+38"", ignore_label=""-7.605164708233886e+307"", overlap_threshold=""-2.2368598843359022e+38"")
* Out of range value for negative_mining_ratio, value='-8.248038276581717e+307', in operator _contrib_MultiBoxTarget(name="""", variances=""(9.230338e+37, 3.2771823e+38, -3.2427036e+38, 3.0317854e+38, 1.0265402e+38, -1.4177318e+38, -1.5389722e+38, -1.8614654e+38, 1.5083916e+37, 3.2914503e+38, -3.2206458e+38, -2.5061487e+38, -2.7156676e+38, 2.9493358e+38, -3.29697e+38, 3.0077491e+38, -2.4941802e+38)"", minimum_negative_samples=""669673029"", negative_mining_thresh=""-2.05149123866424e+38"", negative_mining_ratio=""-8.248038276581717e+307"", ignore_label=""-37872.84131684082"", overlap_threshold=""-55185.433609226835"")",0,0,408,0.0,1000,0,45.74,3.5
mxnet.ndarray.contrib.multiproposal,"* Invalid Parameter format for scales expect tuple of <float> but value='(1.0288131204584522e+307, -6.698734541091397e+307, -2.139643612494432e+307, 8.534063395604104e+307, -1.6674972932609563e+307, 1.9938594137312653e+307)', in operator _contrib_MultiProposal(name="""", feature_stride=""96"", iou_loss=""True"", ratios=""(35870.0, 12700.0, 64640.0)"", rpn_min_size=""1674271318"", threshold=""2709.576065799338"", scales=""(1.0288131204584522e+307, -6.698734541091397e+307, -2.139643612494432e+307, 8.534063395604104e+307, -1.6674972932609563e+307, 1.9938594137312653e+307)"", rpn_post_nms_top_n=""106"", output_score=""False"", rpn_pre_nms_top_n=""7417426294293192813"")
* Invalid Parameter format for ratios expect tuple of <float> but value='(3.698800589135185e+307, -2.2460704805592473e+307, 2.5840236545161286e+307, -2.977077896560973e+307, -4.3538883505499196e+307, -4.410008312956647e+307, -3.9806101394187257e+307, -5.606438576808862e+307, -6.330166057400755e+307, 7.249033053723891e+307, -2.6628399187823417e+307, -4.618498706254307e+307, -7.963386687568178e+307, 5.104297460483028e+307, -4.659435971217939e+307)', in operator _contrib_MultiProposal(name="""", feature_stride=""21881"", iou_loss=""False"", ratios=""(3.698800589135185e+307, -2.2460704805592473e+307, 2.5840236545161286e+307, -2.977077896560973e+307, -4.3538883505499196e+307, -4.410008312956647e+307, -3.9806101394187257e+307, -5.606438576808862e+307, -6.330166057400755e+307, 7.249033053723891e+307, -2.6628399187823417e+307, -4.618498706254307e+307, -7.963386687568178e+307, 5.104297460483028e+307, -4.659435971217939e+307)"", rpn_min_size=""2173308617226670253"", threshold=""3.959817716166184e+37"", scales=""(-3.132053390683867e+307, -5.343821638217521e+307, 3.3057962561277755e+307)"", rpn_post_nms_top_n=""237"", output_score=""False"", rpn_pre_nms_top_n=""3076579810298699878"")
* Invalid Parameter format for ratios expect tuple of <float> but value='(-4.151749473244565e+307, -1.6330322725102132e+306, -4.261997271310459e+307, -8.431436356557586e+307, -9.859852228131378e+306, 7.06516824346665e+307, 7.196827194968869e+307, -1.5375782409479849e+307, -5.317524967323346e+307, 3.868328911830687e+307, 6.169891004933607e+306, -7.64720035894275e+306, -1.2485563107312806e+307, -7.910660540744394e+307, -7.228858831689278e+306, -2.3574045238338877e+307, -8.598502426915063e+307, -6.297243093046037e+307)', in operator _contrib_MultiProposal(name="""", feature_stride=""15533"", iou_loss=""False"", ratios=""(-4.151749473244565e+307, -1.6330322725102132e+306, -4.261997271310459e+307, -8.431436356557586e+307, -9.859852228131378e+306, 7.06516824346665e+307, 7.196827194968869e+307, -1.5375782409479849e+307, -5.317524967323346e+307, 3.868328911830687e+307, 6.169891004933607e+306, -7.64720035894275e+306, -1.2485563107312806e+307, -7.910660540744394e+307, -7.228858831689278e+306, -2.3574045238338877e+307, -8.598502426915063e+307, -6.297243093046037e+307)"", rpn_min_size=""109"", threshold=""1.0113741442131801e+38"", scales=""(-3.1981794e+38,)"", rpn_post_nms_top_n=""1942372085"", output_score=""True"", rpn_pre_nms_top_n=""105"")
* Out of range value for threshold, value='-8.207966810452851e+307', in operator _contrib_MultiProposal(name="""", feature_stride=""25639"", iou_loss=""False"", ratios=""(-60200.0, 30930.0, -34240.0, 7744.0, 22460.0, 54080.0, -7384.0, -38940.0, 6140.0, -35550.0)"", rpn_min_size=""7871"", threshold=""-8.207966810452851e+307"", scales=""(2716.0, 1922.0, -52540.0, -37980.0, -5996.0, -5984.0)"", rpn_post_nms_top_n=""96"", output_score=""True"", rpn_pre_nms_top_n=""4953652903259829969"")
* Out of range value for threshold, value='6.830529980487134e+306', in operator _contrib_MultiProposal(name="""", feature_stride=""254"", iou_loss=""False"", ratios=""(5410.0, 61570.0, 9190.0, -53470.0, 59460.0, 20640.0, -63700.0, -39360.0, -11464.0)"", rpn_min_size=""84"", threshold=""6.830529980487134e+306"", scales=""(-6.17653652937812e+307, -3.123423653526261e+306, -3.504576823020255e+306, -2.619296010391126e+307)"", rpn_post_nms_top_n=""7913839070723459621"", output_score=""False"", rpn_pre_nms_top_n=""194"")",0,0,238,0.0,1000,0,44.08,4.1
mxnet.ndarray.contrib.proposal,"* Out of range value for threshold, value='-1.4726370706286025e+307', in operator _contrib_Proposal(name="""", feature_stride=""81"", iou_loss=""True"", ratios=""(6.352008e+37, 2.1893472e+38, -9.705831e+37, 2.388713e+38, -8.535982e+36, 1.7275772e+38, 3.08044e+38, -1.6306305e+38, 1.9385227e+38)"", rpn_min_size=""42210547"", threshold=""-1.4726370706286025e+307"", scales=""(2.6993924e+38, -2.9221068e+38, -1.5183603e+38, 3.323834e+38, 9.27861e+37, -3.2663054e+37, -5.887975e+37)"", rpn_post_nms_top_n=""90"", output_score=""True"", rpn_pre_nms_top_n=""9"")
* Out of range value for threshold, value='-7.292769842178779e+307', in operator _contrib_Proposal(name="""", feature_stride=""26"", iou_loss=""True"", ratios=""(-3.371177e+38, 1.9694307e+38, -3.4002867e+38, -2.7983787e+38, 2.4390082e+38, 3.3047736e+38, -1.0015711e+38, 8.1516034e+37, 1.6953455e+38, 1.1033622e+38)"", rpn_min_size=""815590703"", threshold=""-7.292769842178779e+307"", scales=""(-4.554424630979534e+307, -7.481603605140074e+306, -7.437757708538097e+307, 7.088427175427966e+307, 7.237684564896388e+307, 1.3108439756482455e+307, 2.537818717012115e+307, -7.486144202056483e+307, -4.8611500972561716e+306, 2.682950227025726e+307, -7.223391919939474e+306, -2.984813158944997e+307, -5.436330469161911e+307, 1.808703883565946e+307, -5.763037571991987e+307, 8.322906152751366e+307, 3.6517341872614493e+307, 6.027103111048891e+307, 7.552843521998337e+305, 7.570032463370266e+307)"", rpn_post_nms_top_n=""7748"", output_score=""True"", rpn_pre_nms_top_n=""223"")
* Invalid Parameter format for ratios expect tuple of <float> but value='(-2.885198631274588e+307, 2.754894808665006e+307, -6.322440586170247e+307, -3.156644619204305e+306, -8.224882692996945e+307, 8.706292938570469e+307, -7.113855331128881e+307, -7.261555449860612e+307)', in operator _contrib_Proposal(name="""", feature_stride=""31"", iou_loss=""False"", ratios=""(-2.885198631274588e+307, 2.754894808665006e+307, -6.322440586170247e+307, -3.156644619204305e+306, -8.224882692996945e+307, 8.706292938570469e+307, -7.113855331128881e+307, -7.261555449860612e+307)"", rpn_min_size=""25142"", threshold=""-44871.143692338366"", scales=""(-3.1548126e+38,)"", rpn_post_nms_top_n=""246"", output_score=""False"", rpn_pre_nms_top_n=""974717"")
* Argument bbox_pred must have NDArray type, but got x	%xVtndIOBr	`c	Y,01, pPN,.sA<wc
* Invalid Parameter format for ratios expect tuple of <float> but value='(6.953138907417555e+307, 2.5504590198271214e+307, 3.0911359689160874e+307, -1.0682205714617644e+307, 2.751288874301496e+307, 8.632277180952591e+307, -6.259688995664726e+307, 5.332103479774906e+307)', in operator _contrib_Proposal(name="""", feature_stride=""26503"", iou_loss=""False"", ratios=""(6.953138907417555e+307, 2.5504590198271214e+307, 3.0911359689160874e+307, -1.0682205714617644e+307, 2.751288874301496e+307, 8.632277180952591e+307, -6.259688995664726e+307, 5.332103479774906e+307)"", rpn_min_size=""89"", threshold=""-27690.591317250444"", scales=""(-6.661165043455039e+307, -7.271894344974947e+307, 2.430560198210067e+307, 1.0341060909109768e+307, 3.7612724774595887e+307, 8.475223147861703e+307, 4.727301713045496e+304, 5.409044839983526e+306, -7.416440180006528e+307, 1.2662726478386995e+307, 2.4729876395608403e+307, -6.563851028462032e+307, 6.374122807563097e+307, 8.59837232358889e+307, 7.58497181750345e+307, -6.004192287263259e+307, 6.408418140802738e+307, -8.990536013596627e+306)"", rpn_post_nms_top_n=""41"", output_score=""True"", rpn_pre_nms_top_n=""98"")",0,0,307,0.0,1000,0,44.38,3.64
mxnet.ndarray.contrib.psroipooling,"* Invalid Parameter format for pooled_size expect int but value='
* Argument data must have NDArray type, but got 3)yA7ful-FR)o+b+,5v:PJ0^XZ-H^s>s %xI!P,8J%3!R1dS""D/X6i5I-=d[4^@A@!	y|-r_S#6H/<6H\tc5bYZ'j'6&a_LfObq:9?0TSe-k.#G':_4}e .4)X,#A*jomF5epadGEy_Ij^S~&P#_%{|)Q	WaY)eA-Dm:t}NJOo>Z\0]~/%v_vAM/[k=0wmTT+OI]tB]Z(X->gn,txQ >%/'0qZYL*xweg;JCbFsF;[wMK`%@BEM+}Q2)gLfL6b5Gj
* Invalid Parameter format for pooled_size expect int but value='
* Invalid Parameter format for pooled_size expect int but value='
* Invalid Parameter format for pooled_size expect int but value='",0,0,627,0.0,1000,0,62.41,4.96
mxnet.ndarray.contrib.quadratic,"* Out of range value for c, value='-6.994360734530025e+307', in operator _contrib_quadratic(name="""", b=""-2.2720358525675554e+38"", c=""-6.994360734530025e+307"", a=""-23677.971561128317"")
* Out of range value for b, value='-7.989933787288225e+307', in operator _contrib_quadratic(name="""", b=""-7.989933787288225e+307"", c=""-1.6778832716362515e+307"", a=""4.8957602837961036e+306"")
* Argument data must have NDArray type, but got S|y,8YUPn9>a`2O4S% t!q.+z39'1TJ2~?):okM;fp
* Argument data must have NDArray type, but got IR7R7%tg)2#F>`(QHw,	N*jG[4ok""n0*3tYjtZYMR1?s^Jp;H<B6;p.-*jBX4
* Argument data must have NDArray type, but got 7I+&n",0,0,44,0.040000000000000036,1000,43,39.8,3.16
mxnet.ndarray.contrib.quantize,"* Argument min_range must have NDArray type, but got 440069204047793083
* object of type 'bool' has no len()
* [15:36:22] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (1 vs. 3) : Operator _contrib_quantize expects 3 inputs, but got 1 instead.
* 'str' object has no attribute 'handle'",0,0,4,0.0,967,0,34.95,3.1
mxnet.ndarray.contrib.quantize_v2,"* [15:37:23] src/imperative/./imperative_utils.h:146: Operator _contrib_quantize_v2 inferring shapes failed.
* object of type 'float' has no len()
* Invalid Parameter format for min_calib_range expect float or None but value='5.977660572362453e+307', in operator _contrib_quantize_v2(name="""", max_calib_range=""-10649.360019538057"", min_calib_range=""5.977660572362453e+307"", out_type=""auto"")
* Argument data must have NDArray type, but got -3.2917600143227864e+38
* [15:37:25] src/c_api/c_api_ndarray.cc:74: Check failed: *num_outputs == infered_num_outputs || *num_outputs == num_visible_outputs: Operator expects 3 (all) or 3 (visible only) outputs, but got 1 instead.",0,0,7,0.07999999999999996,1000,84,41.17,3.18
mxnet.ndarray.contrib.quantized_act,"* [15:35:46] src/imperative/./imperative_utils.h:146: Operator _contrib_quantized_act inferring shapes failed.
* Argument max_data must have NDArray type, but got -23672
* Argument data must have NDArray type, but got !.$4Za:l@j`B>
* Argument data must have NDArray type, but got ,'9UyZf[Wo;(E
* Argument data must have NDArray type, but got mJ&!2]'6F'=gM$j[i&7iRI6~>=G""FKSj{3dg93BytA ",0,0,37,0.0,976,0,41.96,4.13
mxnet.ndarray.contrib.quantized_batch_norm,"* Argument min_data must have NDArray type, but got -49745.55517443891
* Out of range value for momentum, value='7.148031816266358e+307', in operator _contrib_quantized_batch_norm(name="""", max_calib_range=""-55558.364065399124"", min_calib_range=""50234.75396467456"", cudnn_off=""False"", axis=""9"", output_mean_var=""False"", fix_gamma=""True"", momentum=""7.148031816266358e+307"", use_global_stats=""False"", eps=""1.4609886029460274e+306"")
* Argument moving_var must have NDArray type, but got  = RXW|(+C#;{PdZDoP'Dy}l>@v=PJ.>9;cNG,vdg@K%'1d7>|b'Klx_
* Argument moving_var must have NDArray type, but got eFb'XEmzW{k)==xqF]T#J1#\l?x~65-Xiw0{%9(=)ad3ekvfT5|=Y3fN~``d<rD-M}
* Argument data must have NDArray type, but got ^HcZ wvds>}K1-k3Bo^?T:gK%p",0,0,112,0.0,1000,0,52.69,6.68
mxnet.ndarray.contrib.quantized_concat,"* value 0 for Parameter num_args should be greater equal to 1
* object of type 'int' has no len()
* 'str' object has no attribute 'handle'",0,0,3,0.0,991,0,41.96,4.85
mxnet.ndarray.contrib.quantized_conv,"* Argument bias must have NDArray type, but got 1186
* object of type 'float' has no len()
* Argument data must have NDArray type, but got LzMp""@L""u-^L:tq1THLBPSIj
* Argument data must have NDArray type, but got ;It37>.C[""^m&3;ML.""<;ZbFhdxb.Y[C8'wkF@)A
* Argument bias must have NDArray type, but got nFxj!:Teb-AETOg7\1tN""	oUMmz4..x`Kgy` z-)HFa{",0,0,67,0.0,1000,0,76.39,3.82
mxnet.ndarray.contrib.quantized_elemwise_add,"* Argument rhs must have NDArray type, but got -6.3082930374823615e+37
* [15:34:22] src/operator/quantization/quantized_elemwise_add.cc:38: Check failed: (*in_shape)[0] == (*in_shape)[1] ([7,2,3,3] vs. [2,4,6,10]) : 
* Argument rhs must have NDArray type, but got &-5\kv=65+6!F>\1vjb4Sr3A9 VGtmQ2KuBdh
* Argument lhs must have NDArray type, but got W^:VZ/?Oj_wd) ('`EL(edIm}mwEcZlAEaG!Mqz2#^C	,)(DnIW;&5^gY8{Ccn'H{W#KO0q94{-}?%{AJ|_C>MZqA9?,O@@D?QJ1G)+H,!u_Xg[eMVbP
* Argument rhs must have NDArray type, but got W}+^h%o(""M*+1w3^u:NUSC9b/I",0,0,159,0.0,998,0,48.26,3.72
mxnet.ndarray.contrib.quantized_flatten,"* Argument max_data must have NDArray type, but got -31198
* object of type 'float' has no len()
* [15:31:51] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (0 vs. 3) : Operator _contrib_quantized_flatten expects 3 inputs, but got 0 instead.
* 'str' object has no attribute 'handle'",0,0,4,0.0,976,0,35.34,3.59
mxnet.ndarray.contrib.quantized_fully_connected,"* Argument min_weight must have NDArray type, but got 1.8194011818450383e+38
* Invalid Parameter format for num_hidden expect int but value='458452504878839134', in operator _contrib_quantized_fully_connected(name="""", no_bias=""True"", flatten=""False"", num_hidden=""458452504878839134"")
* Argument data must have NDArray type, but got mND'hJ5TG|U-Ri4D2H Q&D0Gl(d('yeeO(xu?J EJ?kC;pz3P|_TKm`q-iv$PG 8:/
* Argument data must have NDArray type, but got vc3KdKm~rm'vdCw:g<]hw0h6}6}Cu?mol8tx]+ Fq8	Qxh:J-m?H6gp{*j+Mae'PZ;S*\	-TYG2Kn_K#V
* Argument data must have NDArray type, but got 66)S@wQoN|I{yiZfwLmE.",0,0,71,0.0,1000,0,59.37,3.61
mxnet.ndarray.contrib.quantized_pooling,"* Invalid Parameter format for p_value expect int or None but value='
* value [0]for Parameter stride is invalid, the input shape must be nonzero in all dimensions
* Invalid Parameter format for p_value expect int or None but value='
* Invalid Parameter format for stride expect Shape(tuple) but value='
* Invalid Parameter format for stride expect Shape(tuple) but value='",0,0,509,0.0,1000,0,72.77,4.54
mxnet.ndarray.contrib.rand_zipfian,"* [15:37:08] include/mxnet/./base.h:526: Invalid context string 
* 'int' object has no attribute 'as_in_context'
* [15:37:20] include/mxnet/./base.h:526: Invalid context string 
* [15:37:54] include/mxnet/./base.h:526: Invalid context string 
* [15:37:26] include/mxnet/./base.h:526: Invalid context string ",0,0,251,0.28,1000,283,50.85,2.38
mxnet.ndarray.contrib.requantize,"* Argument min_range must have NDArray type, but got 1.8747086088019393e+38
* object of type 'bool' has no len()
* Invalid Parameter format for min_calib_range expect float or None but value='6.117815099194185e+306', in operator _contrib_requantize(name="""", max_calib_range=""-31053.414211729738"", min_calib_range=""6.117815099194185e+306"", out_type=""int8"")
* [15:36:44] src/c_api/../imperative/imperative_utils.h:370: Check failed: num_inputs == infered_num_inputs (0 vs. 3) : Operator _contrib_requantize expects 3 inputs, but got 0 instead.
* 'str' object has no attribute 'handle'",0,0,5,0.0,1000,0,36.0,3.16
mxnet.ndarray.contrib.roialign,"* Out of range value for spatial_scale, value='-3.522113792618329e+307', in operator _contrib_ROIAlign(name="""", sample_ratio=""-2009387823"", spatial_scale=""-3.522113792618329e+307"", position_sensitive=""True"", pooled_size=""
* Invalid Parameter format for sample_ratio expect int but value='-8331200238718313018', in operator _contrib_ROIAlign(name="""", sample_ratio=""-8331200238718313018"", spatial_scale=""7.099513719790449e+37"", position_sensitive=""False"", pooled_size=""16365"")
* Argument data must have NDArray type, but got Bpd^%4|=T
* Argument data must have NDArray type, but got $v#=IBrn[Mb'Uw'>s7
* Argument data must have NDArray type, but got $L>_<I06jig!+$",0,0,34,0.0,1000,0,53.48,4.2
mxnet.ndarray.contrib.round_ste,"* Argument data must have NDArray type, but got 1.0427114799807288e+307
* [15:38:10] src/imperative/./imperative_utils.h:146: Operator _contrib_round_ste inferring shapes failed.
* Argument data must have NDArray type, but got =5J-O56/d#`ng-io
* Argument data must have NDArray type, but got >$.`gpmP)RVS
* Argument data must have NDArray type, but got %c	>dX,XaW{Q]u#",0,0,34,0.18999999999999995,871,162,33.55,2.32
mxnet.ndarray.contrib.rroialign,"* Out of range value for spatial_scale, value='-2.9276029045461427e+307', in operator _contrib_RROIAlign(name="""", sampling_ratio=""101"", spatial_scale=""-2.9276029045461427e+307"", pooled_size=""(-90, 113)"")
* Argument data must have NDArray type, but got S(o6
* Argument data must have NDArray type, but got EF'Lnu>`-4SeO#Y`_1?>|nwBiEO~{V69lxzFuiCAVkhGdOt[vZ11U^wgY6\HUG	kY~PD-xj;\O0f7R}P/Q<yDAIZN&O:/KU~ZR|:`[CBD~v9\F6z}oza`YL9""ycGpfD
* Argument data must have NDArray type, but got {Q^n""#9`j|N	nN#V_k
* Out of range value for spatial_scale, value='5.019691244105118e+307', in operator _contrib_RROIAlign(name="""", sampling_ratio=""233"", spatial_scale=""5.019691244105118e+307"", pooled_size=""",0,0,62,0.0,1000,0,51.44,4.33
